fid,2021-01_ndvi,2021-02_ndvi,2021-03_ndvi,2021-04_ndvi,2021-05_ndvi,2021-06_ndvi,2021-07_ndvi,2021-08_ndvi,2021-09_ndvi,2021-10_ndvi,2021-11_ndvi,2021-12_ndvi,2022-01_ndvi,2022-02_ndvi,2022-03_ndvi,2022-04_ndvi,2022-05_ndvi,2022-06_ndvi,2022-07_ndvi,2022-08_ndvi,2022-09_ndvi,2022-10_ndvi,2022-11_ndvi,2022-12_ndvi,2023-01_ndvi,2023-02_ndvi,2023-03_ndvi,2023-04_ndvi,2023-05_ndvi,2023-06_ndvi,2023-07_ndvi,2023-08_ndvi,2023-09_ndvi,2023-10_ndvi,2023-11_ndvi,2023-12_ndvi,2024-01_ndvi,2024-02_ndvi,2024-03_ndvi,2024-04_ndvi,2024-05_ndvi,2024-06_ndvi,2024-07_ndvi,2024-08_ndvi,2024-09_ndvi,2024-10_ndvi,2024-11_ndvi,2024-12_ndvi
295,0.24502974,0.222047256,0.206345414,0.196619604,0.184167982,0.188241374,0.208101585,0.326343279,0.390257738,0.299787963,0.266200725,0.238814271,0.232028661,0.214179236,0.194700227,0.180623435,0.171777007,0.171768611,0.203183564,0.45046682,0.486457923,0.355356842,0.335734142,0.284989604,0.253718409,0.238336437,0.224268085,0.206786784,0.19708314,0.1981421,0.273715522,0.467436243,0.544214824,0.429075045,0.327145988,0.266276842,0.256768558,0.223444482,0.210551008,0.195670299,0.186125321,0.176315938,0.286895785,0.459569325,0.524269106,0.408933114,0.299304001,0.280700218
296,0.285450527,0.253206367,0.234370055,0.220927582,0.211171804,0.244022031,0.299478418,0.464669138,0.500477155,0.368105728,0.339200078,0.315052166,0.299739468,0.269695957,0.245211049,0.222715881,0.210695737,0.207679224,0.236870903,0.474259593,0.49817668,0.373849404,0.366395744,0.331019325,0.297575157,0.275898846,0.257139943,0.240438318,0.233033158,0.226773242,0.370182485,0.514845129,0.566479847,0.466050068,0.395320651,0.328900265,0.311225495,0.278145827,0.26101707,0.244197883,0.235188634,0.223790199,0.335695306,0.486974844,0.544225462,0.45665946,0.357519029,0.337469165
297,0.230073328,0.206689506,0.194576162,0.189539041,0.183123321,0.19373169,0.21330431,0.358497358,0.384838745,0.27263724,0.240936266,0.213562937,0.215324708,0.197106288,0.184057181,0.17685724,0.169223823,0.17738986,0.178167424,0.408188443,0.458534863,0.300700812,0.304114554,0.249723808,0.23065538,0.214723867,0.206684118,0.196616443,0.187772531,0.19514924,0.219815085,0.471006435,0.516288974,0.319775616,0.261820915,0.231351867,0.228352207,0.199486701,0.193455203,0.183661151,0.176588133,0.169668192,0.260685904,0.469853638,0.481953978,0.355420251,0.254620827,0.242509594
298,0.259085686,0.237548302,0.221551654,0.213084541,0.20184405,0.217402852,0.298567705,0.446955605,0.441731005,0.312850916,0.282267865,0.251936391,0.244819892,0.225531705,0.210589672,0.200485103,0.188650046,0.193525877,0.209425992,0.446493814,0.583149462,0.37910045,0.340819196,0.293585882,0.268630709,0.249516381,0.23160214,0.21931106,0.209857034,0.221159946,0.272505044,0.526682861,0.578742409,0.389819186,0.296839327,0.260283341,0.254658734,0.224956799,0.213594536,0.201859621,0.192958593,0.183538465,0.273269787,0.532412982,0.629915189,0.496438524,0.324444455,0.299952829
299,0.249513012,0.227160252,0.21220359,0.204613222,0.193747622,0.204997426,0.231548136,0.374602436,0.410425589,0.285087348,0.264463434,0.229379858,0.223438929,0.208270712,0.194790102,0.186871332,0.176596381,0.17881477,0.219732489,0.508604289,0.561658549,0.345617533,0.320835968,0.274243697,0.246948915,0.232669252,0.215128938,0.204434314,0.196288722,0.196393537,0.22291859,0.47719702,0.558254157,0.413166917,0.294648998,0.251051283,0.242992735,0.212498267,0.20209718,0.190766806,0.181949102,0.17246219,0.268455283,0.50709047,0.595681059,0.474765017,0.299185242,0.281558193
300,0.259165676,0.235059649,0.218439519,0.210919546,0.201343982,0.215831613,0.269009479,0.439067878,0.430207259,0.294704933,0.271833715,0.243487312,0.229994427,0.212770057,0.201291172,0.192394803,0.186160738,0.192963019,0.242027687,0.540069618,0.571453977,0.386477507,0.361239701,0.29104088,0.259635619,0.238001957,0.221684377,0.215442753,0.20525777,0.209553808,0.251988264,0.495662927,0.571139828,0.397282235,0.300874768,0.253173114,0.246791064,0.215206839,0.205183364,0.195719065,0.187291694,0.176321136,0.300031351,0.504802892,0.631990501,0.585852652,0.338107145,0.305331543
301,0.426651332,0.314326594,0.292175661,0.313592123,0.307854642,0.577314963,0.706631011,0.795995227,0.803753722,0.710756539,0.654060679,0.506563758,0.355530427,0.293441954,0.279976008,0.293605886,0.391022555,0.658018401,0.658001159,0.734599943,0.780290123,0.725510382,0.682281966,0.497095921,0.394800824,0.318506259,0.307172752,0.31939864,0.336487903,0.618080235,0.679432911,0.790929462,0.808021073,0.691266544,0.650293946,0.523759369,0.366333978,0.296556772,0.279789022,0.286449692,0.343949315,0.494710876,0.640974489,0.78457249,0.787070235,0.701270879,0.641284689,0.510484223
302,0.388215432,0.317737898,0.278457033,0.303101152,0.290863615,0.451349223,0.642319932,0.769984148,0.780886421,0.651065209,0.5579833,0.401066537,0.328523139,0.281464186,0.264643364,0.270095146,0.350284936,0.571907547,0.669500909,0.75776041,0.775319881,0.686041413,0.625869351,0.415785963,0.362136433,0.309764146,0.289978281,0.292793612,0.303284164,0.484360574,0.640550932,0.743541591,0.785776489,0.645192593,0.537939375,0.400175134,0.322905316,0.280036592,0.262634534,0.265240711,0.29317758,0.31808582,0.503876197,0.690059222,0.774970144,0.653579594,0.532541568,0.424629294
303,0.335880431,0.29028018,0.257078328,0.276140614,0.261474945,0.385126017,0.626702628,0.762965104,0.759984181,0.627648205,0.545793294,0.359754395,0.313201341,0.272448366,0.251833936,0.261043159,0.308312997,0.534012869,0.662262974,0.75692196,0.781731784,0.633953343,0.56288265,0.367196042,0.326361687,0.287036101,0.265122634,0.267419526,0.271000126,0.432129937,0.596201653,0.756568071,0.780442392,0.591577713,0.480222203,0.331429448,0.290967231,0.257827072,0.242885832,0.248338244,0.261898865,0.244657085,0.469425096,0.681427989,0.77875341,0.64734113,0.452460435,0.349269369
304,0.285008036,0.25605198,0.23225559,0.228224416,0.224389179,0.311213254,0.451691633,0.650335594,0.645881046,0.427812888,0.341514115,0.269288312,0.249161998,0.223660045,0.20698164,0.198354534,0.20553546,0.279876292,0.403476737,0.657065955,0.721734095,0.515436767,0.485159279,0.332822749,0.287730323,0.248169181,0.240264471,0.230048276,0.220964412,0.234002171,0.451639409,0.706361688,0.716786302,0.485422161,0.380766567,0.284413795,0.257026817,0.228542165,0.211412804,0.197361686,0.194324939,0.197218353,0.395102346,0.669280205,0.732780726,0.615283937,0.368521842,0.303168856
305,0.272848199,0.246931247,0.222899415,0.220421842,0.217572952,0.289137993,0.490926038,0.664604976,0.688136332,0.531908943,0.429722859,0.293157754,0.25689617,0.227516346,0.210781404,0.203593013,0.211087666,0.336757757,0.539719346,0.693646581,0.721515697,0.540503524,0.507237443,0.343245397,0.286937802,0.246980117,0.243969434,0.234012181,0.220491865,0.233450345,0.444671461,0.680582374,0.755490578,0.56575061,0.438699244,0.292388927,0.258779614,0.229784611,0.211740297,0.200382674,0.194972799,0.199924626,0.354360834,0.634729379,0.732909813,0.66838924,0.423464609,0.318551779
306,0.278883884,0.246771779,0.225470274,0.223558063,0.217206338,0.283989637,0.484515771,0.678452553,0.686066193,0.539690082,0.417696836,0.294641027,0.260599637,0.229683191,0.211283529,0.200441643,0.207572869,0.338623189,0.542895457,0.692596416,0.706798366,0.506567421,0.452623897,0.329347615,0.275406265,0.240913577,0.240704323,0.22871673,0.217123659,0.246767705,0.4796014,0.685651959,0.742404697,0.481134106,0.392988243,0.292039191,0.255400831,0.22961968,0.211637297,0.197818332,0.19945655,0.204026471,0.348745075,0.61374381,0.737546049,0.652310727,0.390400942,0.307691328
307,0.249712805,0.227365494,0.205566586,0.202076051,0.186834984,0.26161316,0.348335812,0.572198375,0.569113495,0.342482758,0.304979156,0.245328409,0.227297772,0.209467585,0.193103314,0.186141071,0.192872129,0.336440651,0.616426311,0.655034331,0.605705378,0.396608366,0.362098537,0.299183338,0.269246841,0.242722906,0.215452224,0.222752952,0.211823676,0.350153764,0.528103346,0.635739479,0.60374445,0.335695762,0.287026235,0.253562306,0.235234402,0.215183702,0.201591497,0.193955485,0.204642484,0.196005209,0.475303849,0.615783189,0.644775497,0.370780438,0.278511343,0.264949556
308,0.273711418,0.260225066,0.237383312,0.224469459,0.200936347,0.203764487,0.305620608,0.446971848,0.448182364,0.317855664,0.269113796,0.242662933,0.235014459,0.22623573,0.212944805,0.202886204,0.204302526,0.315899223,0.395195268,0.49965955,0.477768785,0.379552703,0.374154589,0.28657554,0.280026963,0.263421054,0.235751126,0.228133672,0.21869688,0.276446565,0.351674649,0.406767333,0.433606824,0.336686021,0.284145514,0.256407624,0.238112299,0.230272831,0.217421614,0.206969517,0.193646222,0.180132552,0.323182387,0.410719202,0.464464362,0.354261276,0.272192731,0.260302709
309,0.234613485,0.213883738,0.195241935,0.193543693,0.180302235,0.219401367,0.309669169,0.542997003,0.552508525,0.365756386,0.305884105,0.242551326,0.223297547,0.207467299,0.190858017,0.184291304,0.202871792,0.311902009,0.525605539,0.680950193,0.616232687,0.404930946,0.363248265,0.28136273,0.261726234,0.236055408,0.208387919,0.213755231,0.209217766,0.327267097,0.474065649,0.624396405,0.608241138,0.364329737,0.294904024,0.248810351,0.230016638,0.209051439,0.195960956,0.194721452,0.19471758,0.187189756,0.446030672,0.606825848,0.654775456,0.420578155,0.295428566,0.26060884
310,0.236169481,0.22122988,0.199915398,0.19449844,0.186760484,0.208036723,0.299275467,0.447478699,0.454523792,0.308289589,0.272786308,0.234890116,0.221400426,0.208182952,0.192644826,0.185401206,0.191630468,0.309953653,0.386479765,0.573274215,0.512958943,0.36679541,0.353206417,0.270214738,0.257807589,0.233354523,0.21238808,0.2056531,0.203543768,0.259068902,0.339876401,0.443026915,0.476268922,0.309103746,0.271050013,0.238903135,0.222862579,0.205456123,0.193555291,0.19132395,0.185188122,0.176259893,0.350848309,0.487215071,0.494032854,0.342915337,0.270195741,0.24745071
311,0.263901605,0.238237727,0.221360248,0.215655688,0.206588069,0.281319571,0.413697294,0.578852928,0.572538519,0.403935672,0.342010902,0.262679165,0.241572692,0.217592195,0.210004742,0.199953997,0.191639691,0.244776055,0.433079089,0.544146369,0.617030973,0.437531107,0.395039668,0.299119868,0.258774187,0.236665701,0.227710319,0.218156155,0.206069451,0.210721828,0.383721283,0.625485186,0.652757448,0.533960815,0.365731203,0.269924094,0.253526526,0.226386913,0.217466601,0.209386642,0.199600427,0.18893815,0.380154623,0.487921505,0.648642518,0.612210513,0.341086452,0.294897206
312,0.277511115,0.249247232,0.232210061,0.226235637,0.214706829,0.280825348,0.381557362,0.576501446,0.60495524,0.433178749,0.398841286,0.284741902,0.252038429,0.228370567,0.220243279,0.210417488,0.203113288,0.247267148,0.43687158,0.57847768,0.630956222,0.432701828,0.394127684,0.302135893,0.262299765,0.242793118,0.232391001,0.223486428,0.212102276,0.252343741,0.379688189,0.605255289,0.677158996,0.471783176,0.318243252,0.262574841,0.25166855,0.228613997,0.219088398,0.210393186,0.200087804,0.191588033,0.381279763,0.52811004,0.661691474,0.632637738,0.358044428,0.312082673
313,0.280562681,0.249077057,0.232359077,0.222757192,0.212339644,0.296250096,0.416670272,0.568457263,0.59268261,0.430064332,0.399310916,0.279595902,0.251641615,0.226241563,0.215889734,0.203810655,0.194922322,0.249850316,0.382953721,0.548516487,0.635422381,0.458631259,0.419759672,0.309168779,0.268019064,0.242912368,0.234243053,0.223310425,0.208861544,0.235196071,0.373894384,0.60449472,0.652987042,0.535087216,0.377435596,0.276638151,0.261048733,0.232915657,0.221972341,0.210215404,0.198854158,0.18601876,0.340198667,0.527266167,0.656578572,0.610541031,0.330749973,0.292605829
314,0.271528474,0.241813097,0.226345039,0.216851944,0.20624294,0.287222161,0.37553143,0.557486709,0.574069893,0.425647486,0.39817824,0.280857023,0.245809899,0.222070848,0.210648291,0.200072602,0.193227513,0.254129085,0.433316478,0.55985009,0.607294544,0.439434578,0.405228534,0.297842302,0.257184881,0.236575106,0.223855828,0.215294752,0.203083459,0.247733108,0.383926231,0.606833108,0.643136712,0.498601328,0.342717802,0.262167021,0.250330109,0.225161737,0.214262999,0.204039322,0.192486232,0.182594858,0.345124795,0.538658436,0.647158899,0.60011033,0.342364002,0.297499195
315,0.244034175,0.223102271,0.209983997,0.203424065,0.194568999,0.247579507,0.305636027,0.490667275,0.49071101,0.358795055,0.33452967,0.25094584,0.229658335,0.209988216,0.199543562,0.190158291,0.185488711,0.211415277,0.398132962,0.511775189,0.538055513,0.34957642,0.326208246,0.265630237,0.23708973,0.223163523,0.21184498,0.203891166,0.194035564,0.207184259,0.383413914,0.554802986,0.566218956,0.416796747,0.29444005,0.243717476,0.236037197,0.215179975,0.206546134,0.198135394,0.188286294,0.180665736,0.364875998,0.476561261,0.557152334,0.512884413,0.317821561,0.280980813
316,0.218135796,0.202870588,0.195466882,0.187826997,0.179522406,0.178656839,0.22503912,0.373933405,0.381670971,0.265795791,0.234566547,0.214741583,0.205827092,0.195424247,0.184701411,0.178921043,0.172785892,0.173923123,0.224621856,0.445573649,0.461587709,0.26821571,0.243134146,0.227868843,0.210187518,0.197339048,0.186328599,0.183328264,0.176701769,0.175248422,0.203874749,0.372581994,0.473347226,0.416335677,0.295966667,0.235213152,0.226554017,0.199396078,0.192072716,0.184614778,0.175116236,0.168626327,0.27859065,0.411029149,0.474608871,0.351509397,0.242639694,0.230479005
317,0.223741958,0.205030101,0.193421913,0.186307809,0.174456641,0.170159588,0.203421983,0.350754412,0.399995433,0.267518283,0.229834253,0.206982188,0.200858056,0.18903815,0.175161976,0.167615309,0.158601843,0.158563755,0.174085092,0.469267058,0.497908874,0.292871535,0.25960835,0.228330789,0.206333238,0.195426654,0.186422957,0.177863913,0.171199023,0.161999589,0.219527675,0.426125782,0.503937684,0.425176693,0.327170176,0.241135149,0.231867923,0.199249073,0.191986003,0.180593901,0.171234151,0.161911775,0.223422241,0.383795427,0.472184356,0.342734801,0.241251516,0.228981432
318,0.233979351,0.215844405,0.198333802,0.189971771,0.174797661,0.171695931,0.195298485,0.329329359,0.397855657,0.263659005,0.226237629,0.202629739,0.197291337,0.186010214,0.170862792,0.162994253,0.153180181,0.153989528,0.168521617,0.449720142,0.492182989,0.312364038,0.266969266,0.239006284,0.212993204,0.199370036,0.192498151,0.180949079,0.173128631,0.169983318,0.217925115,0.409786824,0.505444341,0.393690612,0.319504583,0.239242826,0.233161471,0.200645132,0.191769611,0.179096235,0.171452061,0.163177227,0.26260118,0.40640753,0.483240537,0.361635294,0.257109759,0.241606306
319,0.246347448,0.227361776,0.207903885,0.197505771,0.182952727,0.182815376,0.215269585,0.381762345,0.416743077,0.266986801,0.238247778,0.216822423,0.213024987,0.198276791,0.181416099,0.171400791,0.163116923,0.174096571,0.198495701,0.516232918,0.508186552,0.313604213,0.284250587,0.262901224,0.233773492,0.222808881,0.210847861,0.197370847,0.188633806,0.187750384,0.311900152,0.493059403,0.5361265,0.404094045,0.339736678,0.260469369,0.253487573,0.219028118,0.208931116,0.196221226,0.187467787,0.177286623,0.314616914,0.463166647,0.515840605,0.392460493,0.289531568,0.272554226
320,0.231336476,0.211461224,0.196418609,0.188738682,0.176761775,0.170868406,0.18646516,0.288743772,0.368597613,0.278809585,0.245560962,0.214155624,0.208397219,0.194443238,0.177794704,0.169158233,0.158778948,0.163313935,0.186303909,0.414941633,0.449609027,0.325612366,0.312619425,0.251319218,0.220166613,0.210174353,0.196756591,0.185485497,0.178017131,0.17147668,0.222248432,0.433863523,0.512445735,0.431935857,0.320498628,0.244099578,0.236362643,0.202893283,0.193773329,0.180886685,0.17168509,0.162118037,0.226277616,0.416198256,0.49358095,0.389853106,0.269485808,0.253231469
321,0.242563209,0.221567313,0.204808048,0.193336227,0.176935758,0.182353335,0.216610615,0.391507241,0.409024827,0.269917119,0.244898004,0.230481916,0.225675948,0.209140505,0.188631153,0.178200083,0.16881681,0.170249627,0.202904416,0.480375178,0.469256133,0.287697087,0.263894092,0.246802725,0.225255375,0.211566028,0.202977349,0.19044434,0.180245273,0.1758189,0.248187537,0.427741716,0.476597385,0.376771555,0.332171094,0.259220545,0.25128217,0.220393585,0.211164913,0.194773695,0.189232776,0.175164261,0.273405056,0.390715174,0.418908196,0.314324873,0.249868128,0.239181355
322,0.228123594,0.206658397,0.204635206,0.215315638,0.214054033,0.215416503,0.206324041,0.267593886,0.306929092,0.253862856,0.231458822,0.22173636,0.207474942,0.196055721,0.193689812,0.206713876,0.206209616,0.187927742,0.226159588,0.318059876,0.311155889,0.226889429,0.2404566,0.221924297,0.203988755,0.190807384,0.188446316,0.19687672,0.236268398,0.246829616,0.267657042,0.331596528,0.327602902,0.258863145,0.237195255,0.211761846,0.220309027,0.202306903,0.204922892,0.221929432,0.232818614,0.217139144,0.250603936,0.240455979,0.235499835,0.224604039,0.21000935,0.198448362
323,0.363407871,0.309499113,0.355421591,0.427199058,0.445574619,0.406325278,0.396077459,0.45213974,0.525730526,0.46717435,0.461666616,0.398846945,0.348506372,0.288034443,0.339005535,0.457006031,0.491925671,0.418873027,0.401928976,0.475128114,0.517075416,0.409370495,0.45150216,0.387942107,0.360255163,0.300990042,0.379288663,0.455357563,0.495568184,0.446197518,0.424329261,0.507258443,0.538124778,0.442407269,0.419491352,0.36324198,0.326195329,0.284832343,0.355626783,0.440893529,0.488158933,0.420063513,0.391561738,0.468348506,0.484746968,0.475813586,0.41836873,0.380547571
324,0.281306185,0.257935892,0.253230177,0.286037396,0.288714088,0.289840656,0.271438031,0.313325648,0.378432428,0.32312838,0.323861624,0.304442668,0.273854484,0.246992319,0.235862382,0.275070486,0.291233477,0.272267369,0.277986789,0.358022454,0.392705535,0.291599227,0.318170873,0.287987322,0.275448143,0.246723032,0.250050176,0.286109605,0.323647408,0.320658253,0.300381342,0.372160683,0.392021158,0.344733664,0.324299644,0.283438251,0.269047335,0.250729053,0.250135022,0.277767971,0.294937321,0.267635389,0.270077251,0.297308268,0.320782796,0.304370994,0.273986805,0.259832949
325,0.230660381,0.190006718,0.172661603,0.179629886,0.170241021,0.169807643,0.180933291,0.314126073,0.329471446,0.250750555,0.247784041,0.230522581,0.212480666,0.199665671,0.182222709,0.174032313,0.177608786,0.156486421,0.215524567,0.36814972,0.341765087,0.257508581,0.259040308,0.23939189,0.220937427,0.17229544,0.174287805,0.170109232,0.158943227,0.167965835,0.230573689,0.355778012,0.380306821,0.278870597,0.247383879,0.228026964,0.221624186,0.18481581,0.189751153,0.168760702,0.183642244,0.159642527,0.2693991,0.264423956,0.229814359,0.219867529,0.212852364,0.204419658
326,0.296994752,0.258223651,0.267045359,0.340830135,0.362491656,0.365820718,0.321759792,0.328822328,0.393466669,0.341879362,0.349520506,0.311249105,0.272126431,0.241873135,0.258935893,0.354764067,0.395347176,0.348168271,0.328077475,0.35431798,0.433118716,0.351474468,0.384433225,0.322902967,0.283299727,0.244455998,0.273507388,0.360810976,0.41241559,0.381370847,0.340079276,0.384194334,0.426061437,0.363795635,0.341035396,0.285555514,0.264777979,0.240117231,0.272550604,0.347477828,0.380187519,0.322725823,0.293769867,0.323322232,0.365604357,0.362794205,0.320348969,0.291309884
327,0.296090671,0.252489576,0.233399232,0.227515052,0.21989766,0.244876279,0.352397642,0.568373719,0.62510124,0.554918171,0.441021881,0.307701685,0.273688294,0.235427461,0.215915137,0.209405211,0.228338059,0.42487773,0.547864136,0.666772005,0.664123059,0.517650731,0.483881059,0.370446225,0.30039475,0.258186423,0.249448054,0.23765992,0.22291491,0.235600023,0.462077935,0.649183286,0.709925292,0.572277384,0.46221625,0.327631163,0.286958224,0.255601087,0.231834329,0.231225481,0.22393819,0.224518339,0.397607974,0.603052232,0.724415521,0.669857818,0.423432918,0.367812325
